id,recipeId,ingredientName,quantityUsed,unitType,unitCost,updatedAt,inventoryId
9459,63,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9460,63,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9461,63,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9462,63,Lime,1,Per Cup,0.22,2026-04-03 13:42:21.669548,
9463,63,Simple Syrup,1.5,Per Oz,0.03,2026-04-03 13:42:21.669548,
9464,63,Sweetened Condensed Milk,1,Per Oz,0.14,2026-04-03 13:42:21.669548,
9465,63,Lavender,0.5,Per Oz,0.29,2026-04-03 13:42:21.669548,
9466,63,French Vanilla,0.25,Per Oz,0.29,2026-04-03 13:42:21.669548,
9467,64,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9468,64,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9469,64,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9470,64,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9471,64,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9472,64,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9473,64,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9474,64,Lemon,1,Per Cup,0.28,2026-04-03 13:42:21.669548,
9475,64,Simple Syrup,1.5,Per Oz,0.03,2026-04-03 13:42:21.669548,
9476,64,Sweetened Condensed Milk,1,Per Oz,0.14,2026-04-03 13:42:21.669548,
9477,64,Lavender,0.5,Per Oz,0.29,2026-04-03 13:42:21.669548,
9478,64,French Vanilla,0.25,Per Oz,0.29,2026-04-03 13:42:21.669548,
9479,65,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9480,65,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9481,65,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9482,65,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9483,65,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9484,65,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9485,65,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9488,65,Simple Syrup,1.5,Per Oz,0.03,2026-04-03 13:42:21.669548,
9489,65,Sweetened Condensed Milk,1,Per Oz,0.14,2026-04-03 13:42:21.669548,
9490,65,Lavender,0.5,Per Oz,0.29,2026-04-03 13:42:21.669548,
9491,65,French Vanilla,0.25,Per Oz,0.29,2026-04-03 13:42:21.669548,
9492,66,Straw,2,Per Cup,0.01,2026-04-03 13:42:21.669548,
9493,66,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9494,66,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9495,66,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9496,66,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9497,66,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9498,66,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9499,66,Lemon,1,Per Cup,0.28,2026-04-03 13:42:21.669548,
9500,66,Simple Syrup,2,Per Oz,0.03,2026-04-03 13:42:21.669548,
9501,66,Lavender,0.75,Per Oz,0.29,2026-04-03 13:42:21.669548,
9502,67,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9503,67,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9504,67,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9505,67,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9506,67,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9507,67,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9508,67,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9509,67,Lemon,1,Per Cup,0.28,2026-04-03 13:42:21.669548,
9510,67,Sugar Free Simple Syrup,4,Per Oz,0.13,2026-04-03 13:42:21.669548,
9511,67,Sugar Free Cherry,1,Per Oz,0.29,2026-04-03 13:42:21.669548,
9512,68,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9513,68,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9514,68,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9515,68,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9516,68,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9517,68,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9518,68,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9519,68,Lime,1,Per Cup,0.22,2026-04-03 13:42:21.669548,
9520,68,Simple Syrup,2,Per Oz,0.03,2026-04-03 13:42:21.669548,
9521,68,Lavender,0.75,Per Oz,0.29,2026-04-03 13:42:21.669548,
9522,69,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9523,69,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9524,69,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9525,69,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9526,69,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9527,69,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9528,69,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9529,69,Lime,1,Per Cup,0.22,2026-04-03 13:42:21.669548,
9530,69,Sugar Fee Simple Syrup,4,Per Oz,0.13,2026-04-03 13:42:21.669548,
9531,69,Sugar Free Cherry,1,Per Oz,0.29,2026-04-03 13:42:21.669548,
9532,70,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9533,70,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9534,70,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9535,70,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9536,70,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9537,70,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9538,70,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9539,70,Lemon,1,Per Cup,0.28,2026-04-03 13:42:21.669548,
9540,70,Lime,1,Per Cup,0.22,2026-04-03 13:42:21.669548,
9541,70,Simple Syrup,2,Per Oz,0.03,2026-04-03 13:42:21.669548,
9542,70,Lavender,0.75,Per Oz,0.29,2026-04-03 13:42:21.669548,
9543,71,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9544,71,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9545,71,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9546,71,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9547,71,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9548,71,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9549,71,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9550,71,Lemon,1,Per Cup,0.28,2026-04-03 13:42:21.669548,
9551,71,Lime,1,Per Cup,0.22,2026-04-03 13:42:21.669548,
9552,71,Sugar Free Simple Syrup,4,Per Oz,0.13,2026-04-03 13:42:21.669548,
9553,71,Sugar Free Cherry,1,Per Oz,0.29,2026-04-03 13:42:21.669548,
9554,72,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9555,72,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9556,72,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9557,72,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9558,72,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9559,72,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9560,72,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9561,72,Lime,2,Per Cup,0.22,2026-04-03 13:42:21.669548,
9562,72,Simple Syrup,2,Per Oz,0.03,2026-04-03 13:42:21.669548,
9563,72,Sweetened Condensed Milk,2,Per Oz,0.14,2026-04-03 13:42:21.669548,
9564,72,Lavender,0.25,Per oz,0.29,2026-04-03 13:42:21.669548,
9565,73,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9566,73,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9567,73,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9568,73,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9569,73,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9570,73,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9571,73,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9572,73,Tea Concentrate,2,Per Cup,0.06,2026-04-03 13:42:21.669548,
9573,73,Lemon,1,Per Cup,0.28,2026-04-03 13:42:21.669548,
9574,73,Simple Syrup,2,Per Oz,0.03,2026-04-03 13:42:21.669548,
9575,73,Lavender,0.75,Per Oz,0.29,2026-04-03 13:42:21.669548,
9576,74,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9577,74,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9578,74,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9579,74,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9580,74,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9581,74,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9582,74,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9583,74,Tea Concentrate,2,Per Cup,0.06,2026-04-03 13:42:21.669548,
9584,74,Lemon,1,Per Cup,0.28,2026-04-03 13:42:21.669548,
9585,74,Sugar Free Simple Syrup,4,Per Oz,0.13,2026-04-03 13:42:21.669548,
9586,74,Sugar Free Cherry,1,Per Oz,0.29,2026-04-03 13:42:21.669548,
9599,76,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9600,76,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9601,76,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9602,76,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9603,76,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9604,76,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9605,76,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9606,76,Lime,1,Per Cup,0.22,2026-04-03 13:42:21.669548,
9607,76,Simple Syrup,1.5,Per Oz,0.03,2026-04-03 13:42:21.669548,
9608,76,Sweetened Condensed Milk,1,Per Oz,0.14,2026-04-03 13:42:21.669548,
9609,76,Peach,0.5,Per Oz,0.29,2026-04-03 13:42:21.669548,
9610,76,French Vanilla,0.25,Per Oz,0.29,2026-04-03 13:42:21.669548,
9611,77,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9612,77,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9613,77,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9614,77,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9615,77,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9616,77,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9617,77,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9618,77,Lemon,1,Per Cup,0.28,2026-04-03 13:42:21.669548,
9619,77,Simple Syrup,1.5,Per Oz,0.03,2026-04-03 13:42:21.669548,
9620,77,Sweetened Condensed Milk,1,Per Oz,0.14,2026-04-03 13:42:21.669548,
9621,77,Peach,0.5,Per Oz,0.29,2026-04-03 13:42:21.669548,
9622,77,French Vanilla,0.25,Per Oz,0.29,2026-04-03 13:42:21.669548,
9623,78,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9624,78,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9625,78,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9626,78,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9627,78,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9628,78,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9629,78,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9630,78,Lemon,1,Per Cup,0.28,2026-04-03 13:42:21.669548,
9631,78,Lime,1,Per Cup,0.22,2026-04-03 13:42:21.669548,
9632,78,Simple Syrup,1.5,Per Oz,0.03,2026-04-03 13:42:21.669548,
9633,78,Sweetened Condensed Milk,1,Per Oz,0.14,2026-04-03 13:42:21.669548,
9634,78,Peach,0.5,Per Oz,0.29,2026-04-03 13:42:21.669548,
9635,78,French Vanilla,0.25,Per Oz,0.29,2026-04-03 13:42:21.669548,
9636,79,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9637,79,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9638,79,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9639,79,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9640,79,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9641,79,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9642,79,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9643,79,Lemon,1,Per Cup,0.28,2026-04-03 13:42:21.669548,
9644,79,Simple Syrup,2,Per Oz,0.03,2026-04-03 13:42:21.669548,
9645,79,Peach,0.75,Per Oz,0.29,2026-04-03 13:42:21.669548,
9646,80,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9647,80,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9648,80,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9649,80,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9650,80,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9651,80,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9652,80,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9653,80,Lime,1,Per Cup,0.22,2026-04-03 13:42:21.669548,
9654,80,Simple Syrup,2,Per Oz,0.03,2026-04-03 13:42:21.669548,
9655,80,Peach,0.75,Per Oz,0.29,2026-04-03 13:42:21.669548,
9656,81,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9657,81,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9658,81,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9659,81,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9660,81,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9661,81,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9662,81,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9663,81,Lemon,1,Per Cup,0.28,2026-04-03 13:42:21.669548,
9664,81,Lime,1,Per Cup,0.22,2026-04-03 13:42:21.669548,
9665,81,Simple Syrup,2,Per Oz,0.03,2026-04-03 13:42:21.669548,
9666,81,Peach,0.75,Per Oz,0.29,2026-04-03 13:42:21.669548,
9667,82,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9668,82,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9669,82,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9670,82,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9671,82,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9672,82,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9673,82,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9674,82,Lime,2,Per Cup,0.22,2026-04-03 13:42:21.669548,
9675,82,Simple Syrup,2,Per Oz,0.03,2026-04-03 13:42:21.669548,
9676,82,Sweetened Condensed Milk,2,Per Oz,0.14,2026-04-03 13:42:21.669548,
9677,82,Peach,0.25,Per oz,0.29,2026-04-03 13:42:21.669548,
9678,83,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9679,83,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9680,83,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9681,83,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9682,83,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9683,83,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9684,83,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9685,83,Tea Concentrate,2,Per Cup,0.06,2026-04-03 13:42:21.669548,
9686,83,Lemon,1,Per Cup,0.28,2026-04-03 13:42:21.669548,
9687,83,Simple Syrup,2,Per Oz,0.03,2026-04-03 13:42:21.669548,
9688,83,Peach,0.75,Per Oz,0.29,2026-04-03 13:42:21.669548,
9702,85,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9703,85,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9704,85,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9705,85,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9706,85,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9708,85,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9709,85,Lime,1,Per Cup,0.22,2026-04-03 13:42:21.669548,
9710,85,Simple Syrup,1.5,Per Oz,0.03,2026-04-03 13:42:21.669548,
9711,85,Sweetened Condensed Milk,1,Per Oz,0.14,2026-04-03 13:42:21.669548,
9712,85,Pineapple,0.5,Per Oz,0.29,2026-04-03 13:42:21.669548,
9713,85,French Vanilla,0.25,Per Oz,0.29,2026-04-03 13:42:21.669548,
9714,86,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9715,86,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9716,86,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9717,86,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9718,86,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9719,86,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9720,86,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9721,86,Lemon,1,Per Cup,0.28,2026-04-03 13:42:21.669548,
9722,86,Simple Syrup,1.5,Per Oz,0.03,2026-04-03 13:42:21.669548,
9723,86,Sweetened Condensed Milk,1,Per Oz,0.14,2026-04-03 13:42:21.669548,
9724,86,Pineapple,0.5,Per Oz,0.29,2026-04-03 13:42:21.669548,
9725,86,French Vanilla,0.25,Per Oz,0.29,2026-04-03 13:42:21.669548,
9726,87,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9727,87,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9728,87,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9729,87,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9730,87,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9731,87,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9732,87,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9733,87,Lemon,1,Per Cup,0.28,2026-04-03 13:42:21.669548,
9734,87,Lime,1,Per Cup,0.22,2026-04-03 13:42:21.669548,
9735,87,Simple Syrup,1.5,Per Oz,0.03,2026-04-03 13:42:21.669548,
9736,87,Sweetened Condensed Milk,1,Per Oz,0.14,2026-04-03 13:42:21.669548,
9737,87,Pineapple,0.5,Per Oz,0.29,2026-04-03 13:42:21.669548,
9738,87,French Vanilla,0.25,Per Oz,0.29,2026-04-03 13:42:21.669548,
9739,88,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9740,88,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9741,88,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9742,88,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9743,88,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9744,88,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9745,88,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9746,88,Lemon,1,Per Cup,0.28,2026-04-03 13:42:21.669548,
9747,88,Simple Syrup,2,Per Oz,0.03,2026-04-03 13:42:21.669548,
9748,88,Pineapple,0.75,Per Oz,0.29,2026-04-03 13:42:21.669548,
9749,273,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9750,273,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9751,273,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9752,273,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9753,273,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9754,273,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9755,273,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9756,273,Lime,1,Per Cup,0.22,2026-04-03 13:42:21.669548,
9757,273,Simple Syrup,2,Per Oz,0.03,2026-04-03 13:42:21.669548,
9758,273,Pineapple,0.75,Per Oz,0.29,2026-04-03 13:42:21.669548,
9759,90,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9760,90,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9761,90,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9762,90,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9763,90,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9764,90,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9765,90,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9766,90,Lemon,1,Per Cup,0.28,2026-04-03 13:42:21.669548,
9767,90,Lime,1,Per Cup,0.22,2026-04-03 13:42:21.669548,
9768,90,Simple Syrup,2,Per Oz,0.03,2026-04-03 13:42:21.669548,
9769,90,Pineapple,0.75,Per Oz,0.29,2026-04-03 13:42:21.669548,
9770,91,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9771,91,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9772,91,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9773,91,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9774,91,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9775,91,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9776,91,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9777,91,Lime,2,Per Cup,0.22,2026-04-03 13:42:21.669548,
9778,91,Simple Syrup,2,Per Oz,0.03,2026-04-03 13:42:21.669548,
9779,91,Sweetened Condensed Milk,2,Per Oz,0.14,2026-04-03 13:42:21.669548,
9780,91,Pineapple,0.25,Per oz,0.29,2026-04-03 13:42:21.669548,
9781,92,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9782,92,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9783,92,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9784,92,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9785,92,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9786,92,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9787,92,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9788,92,Tea Concentrate,2,Per Cup,0.06,2026-04-03 13:42:21.669548,
9789,92,Lemon,1,Per Cup,0.28,2026-04-03 13:42:21.669548,
9790,92,Simple Syrup,2,Per Oz,0.03,2026-04-03 13:42:21.669548,
9791,92,Pineapple,0.75,Per Oz,0.29,2026-04-03 13:42:21.669548,
9804,94,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9805,94,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9806,94,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9807,94,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9808,94,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9809,94,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9810,94,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9811,94,Lime,1,Per Cup,0.22,2026-04-03 13:42:21.669548,
9812,94,Simple Syrup,1.5,Per Oz,0.03,2026-04-03 13:42:21.669548,
9813,94,Sweetened Condensed Milk,1,Per Oz,0.14,2026-04-03 13:42:21.669548,
9814,94,Raspberry,0.5,Per Oz,0.29,2026-04-03 13:42:21.669548,
9815,94,French Vanilla,0.25,Per Oz,0.29,2026-04-03 13:42:21.669548,
9816,95,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9817,95,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9818,95,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9819,95,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9820,95,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9821,95,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9822,95,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9823,95,Lemon,1,Per Cup,0.28,2026-04-03 13:42:21.669548,
9824,95,Simple Syrup,1.5,Per Oz,0.03,2026-04-03 13:42:21.669548,
9825,95,Sweetened Condensed Milk,1,Per Oz,0.14,2026-04-03 13:42:21.669548,
9826,95,Raspberry,0.5,Per Oz,0.29,2026-04-03 13:42:21.669548,
9827,95,French Vanilla,0.25,Per Oz,0.29,2026-04-03 13:42:21.669548,
9828,96,Straw,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9829,96,Cup & Lid,1,Per Cup,0.21,2026-04-03 13:42:21.669548,
9830,96,Sticker (Logo),1,Per Cup,0.05,2026-04-03 13:42:21.669548,
9831,96,Sticker Printer,1,Per Cup,0.01,2026-04-03 13:42:21.669548,
9832,96,Cup Labor,1,Per Cup,0.06,2026-04-03 13:42:21.669548,
9833,96,Ice,1,per lb,0.19,2026-04-03 13:42:21.669548,
9834,96,Water,2,per cup (8oz),0.03,2026-04-03 13:42:21.669548,
9835,96,Lemon,1,Per Cup,0.28,2026-04-03 13:42:21.669548,
9836,96,Lime,1,Per Cup,0.22,2026-04-03 13:42:21.669548,
9837,96,Simple Syrup,1.5,Per Oz,0.03,2026-04-03 13:42:21.669548,
9838,96,Sweetened Condensed Milk,1,Per Oz,0.14,2026-04-03 13:42:21.669548,
9839,96,Raspberry,0.5,Per Oz,0.29,2026-04-03 13:42:21.669548,
